uid,touying_fid,island_id,island_uid_count,height_m,pixel_count_used,dem_error_p05_m,dem_error_median_m,dem_error_p95_m,reference_elevation_median_m,roof_elevation_p05_m,roof_elevation_median_m,roof_elevation_p75_m,roof_elevation_p85_m,roof_elevation_p90_m,roof_elevation_p95_m,building_height_p05_m,building_height_p25_m,building_height_p50_m,building_height_p75_m,building_height_p85_m,building_height_p90_m,building_height_p95_m,building_height_max_m,max_height_grubbs_n,max_height_grubbs_g,max_height_grubbs_gcrit,max_height_grubbs_p,max_height_reject_outlier,max_height_reliable,building_height_grubbs_top_m,grubbs_top_removed_count,grubbs_top_remaining_count,grubbs_top_last_g,grubbs_top_last_gcrit,grubbs_top_last_p,grubbs_top_reliable,coh_mean,amplitude_dispersion,lgr_rmse_rad,valid_pairs_median,bperp_span_median,method
158,158,76,1,5.693765640258789,31,-12.576012134552002,-2.5137884616851807,5.687851428985596,14.322887420654297,-8.576012134552002,9.693765640258789,26.355399131774902,28.65618133544922,28.79666519165039,30.60116481781006,-12.576012134552002,-8.632744312286377,5.693765640258789,22.355399131774902,24.65618133544922,24.79666519165039,26.60116481781006,27.66895294189453,31,1.336108684539795,2.7595228667618996,1.0,False,True,27.66895294189453,0,31,1.3361087499059991,2.7595228667618996,1.0,True,0.8283094167709351,0.35464149713516235,0.6219935417175293,13.0,285.9814147949219,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
161,161,79,1,1.7796201705932617,102,-2.062116378545761,1.8240147829055786,7.7006641626358014,4.0,1.9498019695281987,6.594455718994141,10.610946655273438,15.000872611999498,21.657848167419434,30.354833984374988,-2.0501980304718015,0.5027979612350464,2.5944557189941406,6.6109466552734375,11.000872611999498,17.657848167419434,26.354833984374988,36.456382751464844,102,3.6540439128875732,3.216253216079576,0.00812182061289235,True,False,30.350330352783203,1,101,3.177682471563699,3.2129064076917415,0.057224509725905426,True,0.8403110504150391,0.3446558117866516,0.9583077430725098,18.0,461.5030517578125,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
163,163,81,1,13.04141616821289,41,-1.39138925075531,6.024053573608398,18.843841552734375,11.75048828125,2.8643746376037598,17.04141616821289,41.559288024902344,42.05116271972656,42.47431564331055,43.843841552734375,-1.1356253623962402,3.612997055053711,13.04141616821289,37.559288024902344,38.05116271972656,38.47431564331055,39.843841552734375,40.40001678466797,41,1.2253259420394897,2.8776635330787745,1.0,False,True,40.40001678466797,0,41,1.22532588338292,2.8776635330787745,1.0,True,0.8339456915855408,0.3485260605812073,0.867181122303009,16.0,337.6647033691406,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
164,164,82,1,2.193256378173828,36,-0.08636432513594627,2.2027838230133057,11.077054977416992,4.0,3.9136356711387634,6.313442707061768,7.29592490196228,8.747831106185913,14.332157135009766,31.53715229034424,-0.08636432886123657,1.6504706144332886,2.3134427070617676,3.2959249019622803,4.747831106185913,10.332157135009766,27.53715229034424,32.420562744140625,36,3.3816874027252197,2.8236933338418355,0.0037999786244395928,True,False,5.0292816162109375,5,31,2.3480830795355065,2.7595228667618996,0.22109793586221316,True,0.8290574550628662,0.35437092185020447,0.5695250034332275,14.0,322.7168884277344,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
167,167,85,1,1.4945340156555176,35,-2.648636221885681,1.2358652353286743,4.070848202705379,4.0,1.3513637781143188,5.533069133758545,6.947175741195679,7.589055395126342,7.682377338409424,11.961641883850074,-2.648636221885681,-0.10267317295074463,1.533069133758545,2.9471757411956787,3.589055395126343,3.682377338409424,7.961641883850074,14.064695358276367,35,3.2759463787078857,2.811781880168149,0.006136856913639965,True,False,5.44389533996582,2,33,1.9421124953267703,2.78663898783401,0.7715449814929007,True,0.8409147262573242,0.3609219193458557,0.600333034992218,20.0,504.6864929199219,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
170,170,90,1,9.485261917114258,124,-1.9305134177207945,7.496853828430176,19.68444366455078,4.661643028259277,2.212282395362854,13.4852614402771,39.40154266357422,41.8720624923706,42.7201171875,44.684441757202144,-1.787717604637146,2.6243350505828857,9.4852614402771,35.40154266357422,37.8720624923706,38.7201171875,40.684441757202144,46.38438034057617,124,1.8525304794311523,3.2814206187595496,1.0,False,True,46.38438034057617,0,124,1.8525304894462606,3.2814206187595496,1.0,True,0.8814471960067749,0.3142954707145691,0.8104296922683716,16.5,370.39849853515625,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
181,181,100,1,3.9080514907836914,22,1.4411078035831453,3.9552289247512817,10.47647395133972,4.0,5.441107678413391,7.992246150970459,15.539678573608398,17.554705905914307,18.746804046630864,22.938676071166988,1.4411076784133912,2.775244355201721,3.992246150970459,11.539678573608398,13.554705905914306,14.746804046630862,18.938676071166988,28.309795379638672,22,2.991936206817627,2.602783742942279,0.0074330121489567524,True,False,19.15264892578125,1,21,2.3810895169646695,2.580387571716829,0.1104917806617598,True,0.8456321358680725,0.344163179397583,0.9891659021377563,13.0,473.44561767578125,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
183,183,102,1,4.048130989074707,46,-4.0469934940338135,3.538669466972351,13.804378032684326,4.0,-0.04699349403381348,8.048130750656128,14.929653882980347,17.024614334106445,18.299551010131836,19.266294956207275,-4.0469934940338135,-0.8531368374824524,4.048130750656128,10.929653882980347,13.024614334106445,14.299551010131836,15.266294956207275,17.39081382751465,46,1.8395589590072632,2.924080860089991,1.0,False,True,17.39081382751465,0,46,1.8395589438130582,2.924080860089991,1.0,True,0.8453547954559326,0.3404081463813782,0.8262355327606201,14.0,544.6810913085938,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
184,184,103,1,14.71850299835205,82,-6.158596038818359,-0.4660905748605728,10.781399011611944,19.0,-2.15859603881836,18.71850299835205,25.726642608642578,28.562394905090333,30.810487747192386,33.88233051300049,-6.158596038818359,-1.5737447142601013,14.71850299835205,21.726642608642578,24.562394905090333,26.810487747192386,29.88233051300049,39.488677978515625,82,2.069373607635498,3.1406842587573895,1.0,False,True,39.488677978515625,0,82,2.0693735305880394,3.1406842587573895,1.0,True,0.8364003896713257,0.35122597217559814,0.8701952695846558,14.5,424.91448974609375,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
185,185,104,1,13.977925300598145,80,-10.500913143157959,-1.0220756232738495,3.5680644392967213,19.0,-6.481886410713196,17.977925300598145,20.540225982666016,22.075867557525633,22.912704277038575,23.87350044250488,-10.481886434555054,-4.410920262336731,13.977925300598145,16.540225982666016,18.075867557525633,18.912704277038575,19.87350044250488,24.463836669921875,80,1.5154560804367065,3.1319390484640484,1.0,False,True,24.463836669921875,0,80,1.5154560092115763,3.1319390484640484,1.0,True,0.8477663397789001,0.35757604241371155,0.8657859563827515,16.0,446.2493896484375,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
186,186,105,1,16.015792846679688,95,-6.597439336776733,3.2891368865966797,19.273531913757324,14.630420684814453,0.27847957611083995,20.015792846679688,38.4209041595459,43.10580253601074,45.62231140136719,47.82154579162598,-3.72152042388916,2.7471415996551514,16.015792846679688,34.4209041595459,39.10580253601074,41.62231140136719,43.82154579162598,57.88224792480469,95,2.2336275577545166,3.191968488351816,1.0,False,True,57.88224792480469,0,95,2.2336273344425965,3.191968488351816,1.0,True,0.8493132591247559,0.3394165337085724,0.7744540572166443,16.0,390.2268981933594,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
187,187,106,1,0.4166297912597656,26,-4.334636628627777,0.04767930507659912,5.409603476524353,4.938362121582031,1.2757998704910278,5.254059553146362,11.169664859771729,19.544209003448486,22.02225685119629,27.14245080947876,-2.724200129508972,-0.22035270929336548,1.2540595531463623,7.1696648597717285,15.544209003448486,18.02225685119629,23.14245080947876,28.19314956665039,26,2.603734254837036,2.6808994518100513,0.06820885103149688,False,True,28.19314956665039,0,26,2.6037341100221747,2.6808994518100513,0.06820888984948681,True,0.842515766620636,0.36089852452278137,1.082090139389038,15.5,504.6864929199219,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
188,188,107,1,18.906709671020508,24,-8.714178037643432,0.9655261039733887,4.35688692331314,22.0,-4.714178037643433,22.906709671020508,23.698169231414795,23.958474540710448,25.375297355651853,26.210433769226075,-8.714178037643432,4.764110445976257,18.906709671020508,19.698169231414795,19.958474540710448,21.375297355651853,22.210433769226075,22.432397842407227,24,0.8867180347442627,2.6439099244557838,1.0,False,True,22.432397842407227,0,24,0.8867180259406405,2.6439099244557838,1.0,True,0.8250875473022461,0.3543151915073395,0.6917428970336914,17.0,504.6864929199219,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
189,189,108,1,2.1299493312835693,94,-5.980591511726379,0.20924359560012817,7.047055840492246,5.803679943084717,-1.9805915117263793,6.129949331283569,17.35715913772583,25.614208698272705,27.892950248718265,31.13576717376709,-5.980591511726379,-1.706411361694336,2.1299493312835693,13.35715913772583,21.614208698272705,23.892950248718265,27.13576717376709,32.279624938964844,94,2.364760398864746,3.18832706661857,0.7805135981369862,False,True,32.279624938964844,0,94,2.3647603678188314,3.18832706661857,0.7805136672306654,True,0.8520525693893433,0.33919236063957214,0.6727347373962402,16.0,460.1239013671875,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
190,190,109,1,-3.4390244483947754,30,-11.27004165649414,-2.92972469329834,2.0818690836429545,4.0,-7.270041656494141,1.0702753067016602,3.525759220123291,4.315369057655334,6.115122127532977,17.75839414596557,-11.27004165649414,-6.5851887464523315,-2.92972469329834,-0.474240779876709,0.3153690576553344,2.1151221275329766,13.758394145965573,15.195280075073242,30,2.595238208770752,2.7451317244535867,0.08947845593264003,False,True,15.195280075073242,0,30,2.595238330737232,2.7451317244535867,0.08947841530807632,True,0.8576576113700867,0.3460180163383484,0.5380544662475586,15.0,493.4429016113281,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
191,191,110,1,4.046216011047363,24,-0.9394429624080656,2.323352098464966,5.503318738937378,5.999353408813477,3.0605569362640384,8.284266948699951,9.800262451171875,10.394234800338745,13.82773571014404,15.833705711364745,-0.9394430637359618,2.8280627727508545,4.284266948699951,5.800262451171875,6.3942348003387455,9.82773571014404,11.833705711364745,21.730056762695312,24,3.472417116165161,2.6439099244557838,0.0004351807627616111,True,False,11.949684143066406,1,23,2.3332793983490534,2.6239161203491976,0.1517626165671624,True,0.8471781015396118,0.35145294666290283,1.0189353227615356,18.0,644.039306640625,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
193,193,112,1,-1.5774290561676025,56,-4.493309259414673,-1.5774290561676025,3.0766318440437317,4.0,-0.45826005935668945,3.429551839828491,6.812758803367615,10.034188032150269,14.565369129180908,16.514013290405273,-4.4582600593566895,-2.481314778327942,-0.5704481601715088,2.8127588033676147,6.0341880321502686,10.565369129180908,12.514013290405273,16.46895408630371,56,2.875142812728882,3.0007349114959956,0.08039799379892809,False,True,16.46895408630371,0,56,2.875142809938296,3.0007349114959956,0.08039799462545538,True,0.8403502106666565,0.33882033824920654,0.6900943517684937,17.0,552.0816040039062,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
194,194,113,1,2.908092975616455,114,-2.087089312076569,1.387200117111206,10.554308795928954,4.241861343383789,1.9129106879234314,6.908092975616455,21.337160110473633,25.826808834075926,28.03754234313965,30.947707462310785,-2.087089312076569,0.20956218242645264,2.908092975616455,17.337160110473633,21.826808834075926,24.03754234313965,26.947707462310785,35.8125114440918,114,2.7408955097198486,3.2536350129872402,0.30764625290138903,False,True,35.8125114440918,0,114,2.740895716644054,3.2536350129872402,0.3076460466866717,True,0.866446852684021,0.2824994921684265,0.741950273513794,16.0,592.9227905273438,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
195,195,114,1,-3.2445061206817627,86,-12.402785301208496,-2.333891987800598,6.560640931129456,4.0,-8.402785301208496,2.1315464973449707,8.023576259613037,11.608617067337036,22.000073432922363,27.567713737487793,-12.402785301208496,-7.514547348022461,-1.8684535026550293,4.023576259613037,7.608617067337036,18.000073432922363,23.567713737487793,34.1557731628418,86,3.042832612991333,3.1574370172856185,0.07707022388060603,False,True,34.1557731628418,0,86,3.042832722940765,3.1574370172856185,0.07707019254134106,True,0.9570556879043579,0.12837135791778564,0.8881651163101196,37.0,712.62939453125,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
199,199,118,1,7.395486831665039,52,-2.974107301235199,3.4101589918136597,10.24786610603332,9.437103271484375,1.8830630064010623,11.395486831665039,26.03650712966919,26.483547496795655,26.868714904785158,27.993030929565425,-2.1169369935989377,1.0265079736709595,7.395486831665039,22.03650712966919,22.483547496795655,22.868714904785158,23.993030929565425,29.896015167236328,52,1.7843072414398193,2.97224042014624,1.0,False,True,29.896015167236328,0,52,1.7843075269506292,2.97224042014624,1.0,True,0.8509371280670166,0.3243187665939331,1.0672149658203125,16.5,613.2711791992188,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
206,206,126,1,-0.7378895282745361,24,-3.562940442562103,-0.6220152676105499,1.9835692644119254,4.0,0.4370595574378968,3.685987114906311,5.221884250640869,5.8741530418396,11.20092048645019,14.829372072219845,-3.562940442562103,-1.8983197808265686,-0.31401288509368896,1.2218842506408691,1.8741530418396,7.20092048645019,10.829372072219845,20.599470138549805,24,3.5792319774627686,2.6439099244557838,0.0001788501567219214,True,False,2.0382776260375977,3,21,1.5122358075516842,2.580387571716829,1.0,True,0.8303471803665161,0.34255924820899963,0.8802663087844849,15.0,504.6864929199219,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
214,214,134,1,-1.5909632444381714,67,-7.955255937576294,-1.730392336845398,14.341685581207274,4.0,-3.861464786529541,2.5484659671783447,15.890690803527832,17.476806640625,20.045207595825193,27.87564811706542,-7.861464786529541,-4.370319604873657,-1.4515340328216553,11.890690803527832,13.476806640625002,16.045207595825193,23.87564811706542,37.350372314453125,67,3.1362051963806152,3.06788516289407,0.038265520612341564,True,False,32.908966064453125,1,66,2.9906026201985427,3.0623490070880934,0.06572308708262042,True,0.8749194741249084,0.3021666407585144,0.8925284147262573,16.0,504.6864929199219,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
218,218,138,1,1.7061362266540527,93,-15.358063316345214,-4.637513637542725,2.826870441436756,8.147635459899902,-11.126127052307128,5.706136226654053,14.758512496948242,16.70705375671387,18.765198135375975,26.70071029663085,-15.126127052307128,-7.254825115203857,1.7061362266540527,10.758512496948242,12.707053756713869,14.765198135375977,22.70071029663085,36.02922821044922,93,2.838251829147339,3.184639533738477,0.17564479874447836,False,True,36.02922821044922,0,93,2.8382518884409773,3.184639533738477,0.17564476325744638,True,0.8763477206230164,0.3372955322265625,0.685154914855957,29.0,544.6810913085938,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
221,221,141,1,26.57077407836914,32,-9.474387836456298,-0.45471473038196564,0.7645329594612118,31.0,11.449898529052735,30.498208045959473,30.979485034942627,31.184698581695557,31.302694511413574,31.49852809906006,7.449898529052735,21.51640510559082,26.498208045959473,26.979485034942627,27.184698581695557,27.302694511413574,27.49852809906006,31.505802154541016,32,0.8458037972450256,2.7733452324854233,1.0,False,True,31.505802154541016,0,32,0.8458037735511768,2.7733452324854233,1.0,True,0.8902543783187866,0.35077041387557983,0.5908473134040833,29.5,712.62939453125,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
223,223,143,1,13.243196487426758,122,-8.234861373901367,-0.5709455907344818,4.5196123838424676,16.426008224487305,-4.012212252616882,17.243196487426758,21.521615982055664,23.0717059135437,23.736525344848634,25.78052206039428,-8.012212252616882,-1.0373373627662659,13.243196487426758,17.521615982055664,19.0717059135437,19.736525344848634,21.78052206039428,29.82952117919922,122,2.0264697074890137,3.276078195746472,1.0,False,True,29.82952117919922,0,122,2.02646989320752,3.276078195746472,1.0,True,0.8738701343536377,0.3379637598991394,0.8181504011154175,26.0,613.2711791992188,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
226,226,146,1,-2.6367814540863037,37,-13.411271476745606,-3.8521149158477783,3.959191608428951,5.4469099044799805,-9.411271476745606,1.8481976985931396,10.46423053741455,15.73685646057128,20.44912643432616,26.25436477661131,-13.411271476745606,-5.7902398109436035,-2.1518023014068604,6.464230537414551,11.73685646057128,16.44912643432616,22.25436477661131,27.713014602661133,37,2.4788835048675537,2.8352016029234095,0.18270363911520215,False,True,27.713014602661133,0,37,2.478883465895864,2.8352016029234095,0.18270366279227934,True,0.8568365573883057,0.3567541539669037,0.9992908835411072,18.0,370.39849853515625,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
229,229,149,1,0.7079439163208008,138,-7.092226624488831,-1.517570436000824,12.573103809356692,5.882387161254883,-2.646117115020752,4.707943916320801,21.712780952453613,33.75180377960205,35.65782089233399,37.21940670013428,-6.646117115020751,-2.743343412876129,0.7079439163208008,17.712780952453613,29.75180377960205,31.657820892333984,33.21940670013428,39.812015533447266,138,2.274775981903076,3.3162076976983395,1.0,False,True,39.812015533447266,0,138,2.2747760092149347,3.3162076976983395,1.0,True,0.8480769395828247,0.34022149443626404,1.0500402450561523,22.0,497.01824951171875,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
232,232,152,1,4.179487228393555,66,-3.0949443578720093,2.131169080734253,12.15047025680542,7.165495872497559,1.0644602179527283,8.73097276687622,13.477184295654297,16.065537452697754,18.54874038696289,25.1350040435791,-2.9355397820472717,0.6568616628646851,4.730972766876221,9.477184295654297,12.065537452697754,14.54874038696289,21.1350040435791,30.171485900878906,66,3.3331525325775146,3.0623490070880934,0.016584973002709003,True,False,24.18857192993164,1,65,2.790946190334811,3.0567110647513203,0.13262292380210816,True,0.8517770767211914,0.33559930324554443,0.9068083763122559,15.0,368.5443115234375,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
235,235,155,1,7.1346259117126465,43,0.12175365537405015,6.326086044311523,15.686482143402099,4.0,4.2997519969940186,11.232282638549805,14.993000030517578,19.79809951782226,21.024811935424808,26.161292266845702,0.29975199699401855,3.0216784477233887,7.232282638549805,10.993000030517578,15.798099517822259,17.024811935424808,22.161292266845702,26.65509033203125,43,2.7075726985931396,2.8970234886239705,0.10194486163873784,False,True,26.65509033203125,0,43,2.7075728644069628,2.8970234886239705,0.10194480082663493,True,0.8200488686561584,0.35391440987586975,0.7383713126182556,15.0,460.1239013671875,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
236,236,156,1,23.28290557861328,46,-1.5681489706039429,5.204217433929443,12.35603642463684,22.0,8.71555471420288,27.011013984680176,30.33042287826538,33.05360698699951,33.22724533081055,34.17036437988281,4.715554714202881,19.38344383239746,23.011013984680176,26.33042287826538,29.05360698699951,29.227245330810547,30.170364379882812,31.61065673828125,46,1.3076739311218262,2.924080860089991,1.0,False,True,31.61065673828125,0,46,1.307673843723955,2.924080860089991,1.0,True,0.8447809815406799,0.3445698022842407,0.7723774313926697,25.0,502.8768005371094,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
241,241,160,1,3.176621437072754,30,-0.6073162853717804,2.491507887840271,5.313399910926816,6.041910648345947,3.392683720588684,7.67130184173584,10.810472011566162,11.723636770248413,12.852319526672364,14.554536771774284,-0.6073162794113158,2.126982808113098,3.67130184173584,6.810472011566162,7.7236367702484126,8.852319526672364,10.554536771774284,15.780328750610352,30,2.8699939250946045,2.7451317244535867,0.029609195417141798,True,False,11.65776538848877,1,29,2.2365009856818876,2.7301270503068427,0.28792921930188264,True,0.8745744824409485,0.28780966997146606,0.5875356197357178,23.0,544.6810913085938,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
245,245,164,1,-1.8729718923568726,64,-4.588221502304077,-1.8729719519615173,5.457135534286498,4.0,-0.588221502304077,2.173080325126648,5.577174186706543,8.17903757095337,8.949857044219971,11.166408634185787,-4.588221502304077,-2.673240840435028,-1.826919674873352,1.577174186706543,4.179037570953368,4.949857044219972,7.166408634185787,8.677610397338867,64,2.4642715454101562,3.050967777749636,0.37807923259589415,False,True,8.677610397338867,0,64,2.464271385132345,3.050967777749636,0.3780794177333817,True,0.8480646014213562,0.31104135513305664,0.6957207918167114,18.0,442.68902587890625,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
246,246,165,1,2.243563652038574,32,1.3416196405887604,2.26664400100708,4.437119030952453,4.0,5.34161958694458,6.26664400100708,7.339077353477478,8.077854585647582,8.205842876434327,8.437118816375731,1.3416195869445802,1.842792272567749,2.26664400100708,3.339077353477478,4.077854585647583,4.2058428764343265,4.437118816375732,6.480777740478516,32,3.0291173458099365,2.7733452324854233,0.016566974591242456,True,False,4.687385559082031,1,31,2.0238024444577527,2.7595228667618996,0.5784471237080818,True,0.9009774923324585,0.30133146047592163,0.39272499084472656,21.0,521.2033081054688,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
249,249,168,1,17.335041046142578,55,-1.6341282367706298,5.619407653808594,10.227150058746338,16.0,10.749516582489013,21.321504592895508,23.759696006774902,25.595863151550294,25.84806137084961,26.186295318603513,6.749516582489014,14.116474151611328,17.321504592895508,19.759696006774902,21.595863151550294,21.84806137084961,22.186295318603513,23.269086837768555,55,1.3573137521743774,2.9938482629308076,1.0,False,True,23.269086837768555,0,55,1.3573141642490303,2.9938482629308076,1.0,True,0.8213451504707336,0.35579460859298706,0.8828209042549133,16.0,408.5389099121094,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
250,250,169,1,6.257022857666016,97,-4.395759105682373,2.237302303314209,19.79074668884276,8.426180839538574,-0.34708375930786123,10.257022857666016,27.088703155517578,31.973069000244138,34.824745178222656,41.5753936767578,-4.3470837593078615,0.1130056381225586,6.257022857666016,23.088703155517578,27.973069000244138,30.824745178222656,37.5753936767578,41.69403076171875,97,2.1477417945861816,3.1991172600264206,1.0,False,True,41.69403076171875,0,97,2.1477418749194266,3.1991172600264206,1.0,True,0.8401138782501221,0.33607596158981323,0.8236263394355774,18.0,368.5443115234375,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
252,252,171,1,9.48040771484375,47,-6.330334901809692,0.5648931264877319,9.246098041534418,12.867537498474121,-1.7497348785400388,13.5283842086792,18.178149223327637,21.418988037109376,28.320997619628905,33.04836044311522,-5.749734878540039,0.9391202926635742,9.5283842086792,14.178149223327637,17.418988037109376,24.320997619628905,29.04836044311522,44.608177185058594,47,3.1855154037475586,2.932623282239436,0.017552234320867388,True,False,31.04672622680664,1,46,2.2849902806945668,2.924080860089991,0.43916967975625987,True,0.8533445000648499,0.31176018714904785,1.0154145956039429,18.0,561.0567016601562,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
257,257,176,1,2.501417636871338,54,-2.396745240688324,-0.3891744762659073,3.034424149990081,7.0,4.08125548362732,6.4436516761779785,8.555338382720947,8.758304214477539,9.411133670806887,9.811590480804442,0.08125548362731982,1.5571340322494507,2.4436516761779785,4.555338382720947,4.758304214477539,5.411133670806886,5.811590480804442,6.740032196044922,54,1.9666993618011475,2.9868080398667765,1.0,False,True,6.740032196044922,0,54,1.9666992413845692,2.9868080398667765,1.0,True,0.8406624794006348,0.3395279049873352,0.6010178923606873,19.0,473.2161865234375,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
272,272,186,1,-1.4775561094284058,40,-5.350639128684997,-1.9838968515396118,2.156934940814971,4.0,-1.3506391286849975,2.5224438905715942,5.352057576179504,7.169795942306519,9.064045143127442,10.334403181076048,-5.350639128684997,-3.4689331650733948,-1.4775561094284058,1.3520575761795044,3.1697959423065183,5.064045143127442,6.334403181076049,7.861455917358398,40,2.2985308170318604,2.8675424870552675,0.35693016005412304,False,True,7.861455917358398,0,40,2.298531138179055,2.8675424870552675,0.35692981549499514,True,0.8378344774246216,0.3462839126586914,0.7851231098175049,16.0,370.39849853515625,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
277,277,188,1,-0.7360386848449707,22,-2.0569393813610075,-0.8981643915176392,1.752924066781997,4.0,1.943060612678528,3.1018354892730713,4.320728302001953,4.6829417705535885,4.730587100982666,5.752923965454101,-2.056939387321472,-1.4704027771949768,-0.8981645107269287,0.3207283020019531,0.6829417705535885,0.7305871009826661,1.752923965454101,2.4467573165893555,22,2.047344923019409,2.602783742942279,0.3561692617085179,False,True,2.4467573165893555,0,22,2.0473448613095004,2.602783742942279,0.356169326398005,True,0.8348863124847412,0.35504594445228577,0.4419294595718384,14.0,571.4669189453125,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
292,292,203,1,0.8810238838195801,102,-4.114524614810944,1.2566619515419006,11.855491542816134,4.0,-0.11452461481094348,5.256661891937256,8.041438579559326,10.193676376342772,16.445777320861847,22.121306514739985,-4.114524614810944,-0.6242629885673523,1.2566618919372559,4.041438579559326,6.193676376342773,12.445777320861849,18.121306514739985,31.297527313232422,102,4.049659252166748,3.216253216079576,0.0012367811456883704,True,False,7.383581161499023,11,91,2.0730102067347054,3.1771216456313547,1.0,True,0.8566941618919373,0.2984437644481659,0.8073863983154297,19.0,368.5443115234375,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
295,295,206,1,-3.3519811630249023,34,-8.362794971466064,-3.356026291847229,13.631739711761474,4.0,-4.362794971466064,0.6480189561843872,11.422824382781982,17.68116807937622,18.768082046508788,22.583455944061278,-8.362794971466064,-5.43484354019165,-3.351981043815613,7.422824382781982,13.68116807937622,14.768082046508788,18.583455944061278,19.61832046508789,34,2.0436465740203857,2.79944030774216,0.6100864983150629,False,True,19.61832046508789,0,34,2.043646603610667,2.79944030774216,0.6100864493627896,True,0.8352081179618835,0.3165571093559265,0.5710006952285767,14.0,285.9814147949219,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
313,313,214,1,-2.367579460144043,62,-8.076957106590271,-2.517043709754944,9.493675041198726,4.0,-3.7679363965988157,1.6985703706741333,14.872458934783936,23.658720874786383,30.985018348693842,54.84416198730462,-7.767936396598816,-3.8528764247894287,-2.3014296293258667,10.872458934783936,19.658720874786383,26.985018348693842,50.84416198730462,59.41466522216797,62,3.222012758255005,3.039150003792808,0.023998053355136495,True,False,22.632291793823242,7,55,2.8354446530806103,2.9938482629308076,0.09067377748570526,True,0.8714051246643066,0.29788631200790405,1.0514010190963745,17.0,537.5789184570312,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
316,316,217,1,8.038618087768555,40,-6.43734004497528,3.7292662858963013,9.28282151222229,7.778233051300049,-2.4038360357284545,12.038618087768555,30.094126224517822,31.827276611328124,32.73693962097168,33.14403400421143,-6.403836035728454,-0.475944459438324,8.038618087768555,26.094126224517822,27.827276611328124,28.73693962097168,29.144034004211424,30.261863708496094,40,1.3809648752212524,2.8675424870552675,1.0,False,True,30.261863708496094,0,40,1.380965039731054,2.8675424870552675,1.0,True,0.8508726358413696,0.32506468892097473,0.7898456454277039,17.0,361.4788818359375,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
324,324,220,1,-4.864252090454102,28,-11.784924507141113,-4.6129584312438965,4.33935809135437,4.733111381530762,-7.784924507141113,-0.38617587089538574,6.994129657745361,16.517276430130003,20.588742256164554,25.312732791900633,-11.784924507141113,-7.014235258102417,-4.386175870895386,2.9941296577453613,12.517276430130003,16.588742256164554,21.312732791900633,25.415462493896484,28,2.3687055110931396,2.714458787361858,0.17957974092107332,False,True,25.415462493896484,0,28,2.36870539244698,2.714458787361858,0.17957981219760777,True,0.8486443758010864,0.3153495490550995,0.5766361951828003,14.0,330.54400634765625,gamma_pixel_lgr_building_fid_residual_plus_dsm_minus_ground
