clean_id,Id,Floor,height,source_count,source_uids,height_insar_m,height_statistic,height_source_column,height_iqr_median_m,building_height_p05_m,building_height_p25_m,building_height_p50_m,building_height_p75_m,building_height_p85_m,building_height_p90_m,building_height_p95_m,building_height_max_m,building_height_grubbs_top_m,grubbs_top_removed_count,grubbs_top_remaining_count,grubbs_top_last_p,grubbs_top_reliable,max_height_reliable,max_height_reject_outlier,max_height_grubbs_p,max_height_grubbs_g,max_height_grubbs_gcrit,dem_error_median_m,roof_elevation_median_m,roof_elevation_p75_m,roof_elevation_p85_m,roof_elevation_p90_m,roof_elevation_p95_m,reference_elevation_median_m,pixel_count_used,point_count,island_count,max_island_uid_count,median_coherence,median_amplitude_dispersion,lgr_rmse_rad,valid_pairs_median,bperp_span_median,source_touying_fids,source_islands,prior_gap_m,has_insar_height,height_prior_m,review_multi_clean_id_island,review_negative_height,review_extreme_height,review_unreliable_max_height,review_large_prior_gap,qc_review,height_source
554,0,4,12,1,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
555,0,6,18,4,680;705;702;703,5.056921005249023,grubbs_top,building_height_grubbs_top_m,-3.0998048782348637,-9.144784832000733,-4.252407789230347,-2.719633817672729,0.2690181732177734,1.2497467517852774,4.598130607604991,15.0464693069458,21.94264793395996,5.056921005249023,4.0,39.0,0.2418298227569509,True,False,True,0.0054367299682439,3.397844076156616,2.8970234886239705,-2.719633817672729,1.2803661823272705,4.269018173217773,5.249746751785278,8.59813060760499,19.0464693069458,4.0,43.0,1.0,1.0,1.0,0.8540891408920288,0.3396285772323608,1.0278688669204712,22.0,561.0567016601562,555,340,,True,,False,False,False,True,False,True,insar_roof_only_strict
556,0,1,3,2,681;704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
557,0,27,81,1,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
558,0,9,27,1,683,19.81283569335937,grubbs_top,building_height_grubbs_top_m,-0.7795239686965942,-11.239592266082765,-6.50349748134613,-0.7795239686965942,5.555209159851074,8.3385883808136,9.727985858917236,13.969305944442732,19.81283569335937,19.81283569335937,0.0,42.0,0.1736641461847754,True,True,False,0.1736642364943372,2.544863700866699,2.88748519288549,-0.7795239984989166,3.2204760313034058,9.555209159851074,12.3385883808136,13.727985858917236,17.969305944442734,4.0,42.0,1.0,1.0,1.0,0.8603193759918213,0.326198399066925,1.1221040487289429,16.0,527.0836181640625,558,342,,True,,False,False,False,False,False,False,insar_roof_only_strict
559,0,6,18,1,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
560,0,34,102,1,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
561,0,7,21,1,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
562,0,10,30,1,687,13.688087463378906,grubbs_top,building_height_grubbs_top_m,0.9238014221191406,-5.521176624298096,-3.790735721588135,1.6826095581054688,6.468038558959961,9.042320251464844,11.404920959472657,16.739516448974545,45.602664947509766,13.688087463378906,4.0,69.0,1.0,True,False,True,9.594101766596808e-06,4.716879367828369,3.099143402677311,1.6826093196868896,5.682609558105469,10.46803855895996,13.042320251464844,15.404920959472657,20.739516448974545,4.0,73.0,1.0,1.0,1.0,0.8647266626358032,0.3113139867782593,0.5918774008750916,22.0,504.6864929199219,562,346,,True,,False,False,False,True,False,True,insar_roof_only_strict
563,0,17,51,2,688;690,3.3661046028137207,grubbs_top,building_height_grubbs_top_m,-2.5403473377227783,-6.924172353744507,-4.036756992340088,-2.5475070476531982,-1.13933265209198,-0.2401834487915039,0.182852840423584,0.7079339504241942,3.3661046028137207,3.3661046028137207,0.0,119.0,0.4345416700459269,True,True,False,0.4345415796459375,2.6475071907043457,3.267869514125631,-2.5475070476531982,1.4524929523468018,2.86066734790802,3.759816551208496,4.182852840423584,4.707933950424194,4.0,119.0,1.0,1.0,1.0,0.894874632358551,0.3211467266082763,0.6127610206604004,24.0,604.044677734375,563,347,,True,,False,False,False,False,False,False,insar_roof_only_strict
564,0,6,18,1,689,26.983428955078125,grubbs_top,building_height_grubbs_top_m,2.8914177417755127,-1.809555399417877,0.1322658061981201,2.8914177417755127,13.13935899734497,17.6792501449585,20.068145942687988,22.084846782684323,26.983428955078125,26.983428955078125,0.0,34.0,0.2831783890258541,True,True,False,0.2831782801033164,2.3080532550811768,2.79944030774216,1.9675049185752869,6.891417741775513,17.13935899734497,21.6792501449585,24.068145942687988,26.084846782684323,6.322014808654785,34.0,1.0,1.0,1.0,0.8846710920333862,0.32051882147789,0.5345498323440552,13.0,431.0750122070313,564,348,,True,,False,False,False,False,False,False,insar_roof_only_strict
565,0,9,27,1,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
566,0,16,48,1,693,18.19743537902832,grubbs_top,building_height_grubbs_top_m,3.0923080444335938,-3.3043216466903687,1.2228364944458008,3.734684228897095,7.273736476898193,9.73529863357544,14.341819763183594,24.99802255630493,29.51280975341797,18.19743537902832,3.0,43.0,0.0586389058195359,True,False,True,0.026110081362942,3.084155321121216,2.924080860089991,1.935467004776001,7.734684228897095,11.273736476898192,13.73529863357544,18.341819763183597,28.99802255630493,4.0,46.0,1.0,1.0,1.0,0.8698915839195251,0.2686967849731445,0.7185433506965637,16.0,421.6170654296875,566,350,,True,,False,False,False,True,False,True,insar_roof_only_strict
567,0,4,12,1,694,26.6002197265625,grubbs_top,building_height_grubbs_top_m,2.023040771484375,-3.370490550994873,-1.070013463497162,2.233973264694214,5.858196258544922,17.240162277221682,18.624640083312983,23.782238197326645,26.6002197265625,26.6002197265625,0.0,42.0,0.186837844828912,True,True,False,0.1868379385591063,2.522927761077881,2.88748519288549,2.2339731454849243,6.233973264694214,9.858196258544922,21.24016227722168,22.624640083312983,27.782238197326645,4.0,42.0,1.0,1.0,1.0,0.8917481303215027,0.1743746101856231,0.5105745196342468,26.5,478.9831848144531,567,351,,True,,False,False,False,False,False,False,insar_roof_only_strict
568,0,15,45,1,696,21.700252532958984,grubbs_top,building_height_grubbs_top_m,-0.7740728855133057,-4.951057767868042,-2.5641345977783203,-0.5321474075317383,5.297669410705566,11.705554580688476,16.335700225830102,20.49574699401855,40.25553894042969,21.700252532958984,3.0,72.0,0.0983701208258382,True,False,True,0.0009079911033132,3.989072561264038,3.1088847965130726,-0.5799477696418762,3.4678525924682617,9.297669410705566,15.705554580688476,20.335700225830102,24.49574699401855,4.0,75.0,1.0,1.0,1.0,0.8619745969772339,0.2860585153102875,0.7095916271209717,22.0,476.59381103515625,568,352,,True,,False,False,False,True,False,True,insar_roof_only_strict
569,0,7,21,2,697;699,12.464519500732422,grubbs_top,building_height_grubbs_top_m,1.2365307807922363,-3.281492042541504,-1.2129058837890625,1.4248621463775637,6.951181888580322,9.020755004882812,10.256834030151367,11.376760005950924,21.433765411376957,12.464519500732422,1.0,39.0,0.8026627786588116,True,False,True,0.0104030796267995,3.231121301651001,2.8675424870552675,0.5537354052066803,5.424862146377564,10.951181888580322,13.020755004882812,14.256834030151367,15.376760005950924,5.188546180725098,40.0,1.0,1.0,1.0,0.8295232057571411,0.3445349633693695,0.9091404676437378,16.0,585.1785278320312,569,353,,True,,False,False,False,True,False,True,insar_roof_only_strict
570,0,17,51,1,698,24.413166046142575,grubbs_top,building_height_grubbs_top_m,6.45328950881958,-3.7695960283279417,1.0556514263153076,6.771861553192139,14.412571907043455,17.22216329574585,19.40763092041016,31.02686100006102,61.034645080566406,24.413166046142575,2.0,26.0,0.3268791719333832,True,False,True,0.0001606404061536,3.7126553058624263,2.714458787361858,-0.2037310749292373,10.77186155319214,18.412571907043457,21.22216329574585,23.40763092041016,35.02686100006102,10.999277114868164,28.0,1.0,1.0,1.0,0.8566708564758301,0.2515562176704407,0.8258345127105713,20.0,493.79400634765625,570,354,,True,,False,False,False,True,False,True,insar_roof_only_strict
571,0,23,69,1,700,59.199745178222656,grubbs_top,building_height_grubbs_top_m,16.89327621459961,-0.9383563995361328,3.964336395263672,16.89327621459961,52.10991287231445,55.207540893554686,55.77524337768555,57.52992935180664,59.199745178222656,59.199745178222656,0.0,73.0,1.0,True,True,False,1.0,1.4416673183441162,3.099143402677311,3.314850330352783,20.89327621459961,56.10991287231445,59.207540893554686,59.77524337768555,61.52992935180664,17.06429100036621,73.0,1.0,1.0,1.0,0.8487623929977417,0.296870470046997,1.018251895904541,17.0,613.2711791992188,571,355,,True,,False,False,False,False,False,False,insar_roof_only_strict
572,0,16,48,1,701,53.49851608276367,grubbs_top,building_height_grubbs_top_m,5.720239639282227,-11.712547111511231,-1.1380212306976318,5.720239639282227,45.658159255981445,49.42178726196289,50.973487091064456,51.99426460266113,53.49851608276367,53.49851608276367,0.0,55.0,1.0,True,True,False,1.0,1.5157593488693235,2.993848262930808,-1.4087932109832764,9.720239639282228,49.658159255981445,53.42178726196289,54.973487091064456,55.99426460266113,16.303735733032227,55.0,1.0,1.0,1.0,0.8479198217391968,0.2547298073768616,1.089435338973999,15.0,521.2033081054688,572,356,,True,,False,False,False,False,False,False,insar_roof_only_strict
573,0,2,6,1,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
574,0,6,18,1,707,28.68486785888672,grubbs_top,building_height_grubbs_top_m,15.994380950927734,-2.9205538749694826,2.38114070892334,15.994380950927734,22.91502475738525,24.99866981506348,25.41745719909668,26.44313240051269,28.68486785888672,28.68486785888672,0.0,39.0,1.0,True,True,False,1.0,1.4550114870071411,2.857104681649204,4.021596431732178,19.99438095092773,26.91502475738525,28.99866981506348,29.41745719909668,30.44313240051269,15.683692932128906,39.0,1.0,1.0,1.0,0.8522335290908813,0.2791124284267425,1.060372233390808,23.0,544.6810913085938,574,358,,True,,False,False,False,False,False,False,insar_roof_only_strict
575,0,2,6,1,708,22.359176635742188,grubbs_top,building_height_grubbs_top_m,1.9720067977905276,-6.238381576538086,-1.1427361965179443,1.9720067977905276,9.3528254032135,14.104078388214113,15.350366020202635,20.072226333618165,22.359176635742188,22.359176635742188,0.0,154.0,1.0,True,True,False,1.0,2.333150148391724,3.3512577336407565,1.972006916999817,5.972006797790527,13.3528254032135,18.10407838821411,19.350366020202635,24.072226333618165,4.0,154.0,1.0,1.0,1.0,0.8776576519012451,0.3108863830566406,0.8345136642456055,20.0,468.6012878417969,575,359,,True,,False,False,False,False,False,False,insar_roof_only_strict
576,0,8,24,2,709;922,2.647278308868408,grubbs_top,building_height_grubbs_top_m,-1.179701805114746,-4.761183977127075,-2.017943859100342,-0.901052474975586,0.2725746631622314,2.5298181533813477,6.585947513580326,14.19659891128539,16.672475814819336,2.647278308868408,3.0,20.0,0.4347327554893043,True,False,True,0.0118396740283411,2.9313831329345703,2.6239161203491976,-0.9010524153709412,3.098947525024414,4.272574663162232,6.529818153381347,10.585947513580326,18.19659891128539,4.0,23.0,1.0,1.0,1.0,0.8609620928764343,0.3541153073310852,0.6519612669944763,17.0,439.1286926269531,576,360,,True,,False,False,False,True,False,True,insar_roof_only_strict
577,0,8,24,1,710,3.1981773376464844,grubbs_top,building_height_grubbs_top_m,-0.0466270446777343,-1.8302263498306277,-0.6343914270401001,0.0349206924438476,0.8591811656951904,1.6201948642730712,1.9874488830566408,3.1800414085388184,21.600431442260746,3.1981773376464844,1.0,34.0,0.2568612649552819,True,False,True,0.0,5.40566349029541,2.811781880168149,0.0349207818508148,4.034920692443848,4.85918116569519,5.620194864273072,5.987448883056642,7.180041408538818,4.0,35.0,1.0,1.0,1.0,0.8301264047622681,0.3446629643440246,0.8646430373191833,16.0,543.3742065429688,577,361,,True,,False,False,False,True,False,True,insar_roof_only_strict
578,0,5,15,1,711,11.37598991394043,grubbs_top,building_height_grubbs_top_m,8.048823356628418,-0.9687013149261474,2.707402467727661,8.048823356628418,10.507359981536863,10.837403392791748,11.049175262451172,11.143692302703858,11.37598991394043,11.37598991394043,0.0,43.0,1.0,True,True,False,1.0,1.1209943294525146,2.8970234886239705,2.6004788875579834,12.048823356628418,14.507359981536863,14.837403392791748,15.049175262451172,15.143692302703858,10.0,43.0,1.0,1.0,1.0,0.8693252801895142,0.3416716456413269,0.5332592129707336,20.0,537.5789184570312,578,362,,True,,False,False,False,False,False,False,insar_roof_only_strict
579,0,6,18,1,712,26.01900291442871,grubbs_top,building_height_grubbs_top_m,10.700584411621094,1.288179636001587,5.883940696716309,10.700583934783936,17.54423427581787,19.27480707168579,21.001352310180668,24.054326152801508,26.01900291442871,26.01900291442871,0.0,50.0,0.9297725318231698,True,True,False,0.9297719572271546,2.0479302406311035,2.9569748471494868,7.346446514129639,14.700583934783936,21.54423427581787,23.27480707168579,25.001352310180668,28.054326152801508,7.328373908996582,50.0,1.0,1.0,1.0,0.8572470545768738,0.3415723741054535,0.454954445362091,18.5,346.7593078613281,579,363,,True,,False,False,False,False,False,False,insar_roof_only_strict
580,0,2,6,1,713,21.476463317871094,grubbs_top,building_height_grubbs_top_m,13.492446899414062,0.8165172576904304,6.759550094604492,13.492446899414062,16.950166702270508,17.69941864013672,18.5791748046875,20.04470367431641,21.476463317871094,21.476463317871094,0.0,93.0,1.0,True,True,False,1.0,1.5449743270874023,3.184639533738477,8.673600196838379,17.492446899414062,20.950166702270508,21.69941864013672,22.5791748046875,24.04470367431641,9.754266738891602,93.0,1.0,1.0,1.0,0.8593372106552124,0.3313245773315429,0.6884069442749023,20.0,408.5389099121094,580,364,,True,,False,False,False,False,False,False,insar_roof_only_strict
581,0,4,12,1,714,20.184560775756836,grubbs_top,building_height_grubbs_top_m,5.28851580619812,-3.032131791114807,1.7938902378082275,5.3073177337646475,9.152259111404419,11.20363130569458,13.885544967651366,15.835328388214107,38.35762023925781,33.353294372558594,1.0,99.0,0.5261256827492803,True,False,True,0.5119969535429211,2.4496036171913147,2.956115507193644,5.266038417816162,9.307317733764648,13.152259111404419,15.20363130569458,17.885544967651366,19.83532838821411,4.0,100.0,2.0,2.0,1.0,0.8558600842952728,0.2757851481437683,0.678194671869278,17.0,468.6264343261719,581,"365,366",,True,,False,False,False,True,False,True,insar_roof_only_strict
582,0,11,33,1,715,11.167783737182615,grubbs_top,building_height_grubbs_top_m,3.0938713550567627,-2.666911542415619,-0.1168857812881469,3.0938713550567627,5.170395851135254,5.752578020095825,6.854816436767578,9.427122831344604,11.167783737182615,11.167783737182615,0.0,46.0,0.4710724920213194,True,True,False,0.4710724103951624,2.260934352874756,2.924080860089991,3.093871474266052,7.093871355056763,9.170395851135254,9.752578020095823,10.854816436767578,13.427122831344604,4.0,46.0,1.0,1.0,1.0,0.8581405878067017,0.2146096527576446,0.6843587160110474,19.0,613.2711791992188,582,367,,True,,False,False,False,False,False,False,insar_roof_only_strict
583,0,6,18,1,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
584,0,9,27,1,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
585,0,2,6,1,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
586,0,5,15,1,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
587,0,7,21,1,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
588,0,7,21,1,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
589,0,7,21,1,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
590,0,7,21,2,726;727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
591,0,5,15,1,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
592,0,7,21,2,730;731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
593,0,8,24,1,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
594,0,7,21,2,733;737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
595,0,8,24,2,734;736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
596,0,7,21,2,735;738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
597,0,7,21,1,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
598,0,7,21,1,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
599,0,5,15,1,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
600,0,7,21,3,743;744;746,4.974411010742188,grubbs_top,building_height_grubbs_top_m,-1.894911766052246,-6.169433689117431,-3.0366017818450928,-1.84810733795166,-0.8213624954223633,2.42478055953979,6.545491790771479,14.253450012207008,40.05809020996094,4.974411010742188,4.0,33.0,0.0769661263275451,True,False,True,9.762091701670529e-08,4.687073707580566,2.835201602923409,-1.856711506843567,2.15189266204834,3.1786375045776367,6.424780559539791,10.54549179077148,18.253450012207008,4.0,37.0,1.0,1.0,1.0,0.8391932845115662,0.3534919619560241,0.9303719401359558,16.0,482.9014892578125,600,373,,True,,False,False,False,True,False,True,insar_roof_only_strict
601,0,7,21,1,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
602,0,4,12,1,747,37.91061401367188,grubbs_top,building_height_grubbs_top_m,1.9960427284240725,-3.912726831436157,-1.1238559484481812,1.9960427284240725,24.580419540405277,31.399497222900383,34.448950195312506,36.38855857849121,37.91061401367188,37.91061401367188,0.0,43.0,1.0,True,True,False,1.0,1.824992537498474,2.8970234886239705,1.9960427284240725,5.996042728424072,28.580419540405277,35.399497222900386,38.448950195312506,40.38855857849121,4.0,43.0,1.0,1.0,1.0,0.8573466539382935,0.3377809822559356,0.725186824798584,15.0,322.7168884277344,602,375,,True,,False,False,False,False,False,False,insar_roof_only_strict
603,0,7,21,1,748,33.068382263183594,grubbs_top,building_height_grubbs_top_m,2.270807266235352,-19.096932411193848,-6.989464998245239,2.270807266235352,11.50810480117798,16.648219108581547,23.709724807739253,29.07583713531493,33.068382263183594,33.068382263183594,0.0,47.0,0.6469458469265271,True,True,False,0.6469456244362721,2.1574885845184326,2.932623282239436,-3.15918517112732,6.270807266235352,15.50810480117798,20.648219108581547,27.709724807739253,33.075837135314934,7.254883289337158,47.0,1.0,1.0,1.0,0.837714433670044,0.3461721539497375,0.9979605674743652,14.0,322.551513671875,603,376,,True,,False,False,False,False,False,False,insar_roof_only_strict
604,0,8,24,2,749;750,22.04900360107422,grubbs_top,building_height_grubbs_top_m,0.4771041870117187,-5.070721173286438,-2.365674138069153,0.9454100131988524,4.108140707015991,8.217013692855826,13.925185394287118,18.438347911834715,22.04900360107422,22.04900360107422,0.0,68.0,0.1086670413811288,True,True,False,0.1086671190931194,2.864098310470581,3.0733229178642976,0.9454102218151093,4.9454100131988525,8.108140707015991,12.217013692855826,17.92518539428712,22.438347911834715,4.0,68.0,1.0,1.0,1.0,0.9294511675834656,0.287304162979126,0.6396032571792603,31.0,561.0567016601562,604,377,,True,,False,False,False,False,False,False,insar_roof_only_strict
605,0,8,24,1,751,39.80693817138672,grubbs_top,building_height_grubbs_top_m,-3.867283821105957,-15.612101554870604,-6.300874471664429,-2.1950783729553223,1.5108174085617063,14.56180715560913,27.39241123199463,33.13154888153076,39.80693817138672,39.80693817138672,0.0,76.0,0.1867306614903428,True,True,False,0.1867306789268648,2.748043298721313,3.1136397514714296,-3.530676484107971,1.8049216270446775,5.5108174085617065,18.56180715560913,31.39241123199463,37.13154888153076,4.0,76.0,1.0,1.0,1.0,0.8688602447509766,0.3261309564113617,1.11518657207489,17.0,368.5443115234375,605,378,,True,,False,False,False,False,False,False,insar_roof_only_strict
606,0,7,21,1,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
607,0,7,21,1,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
608,0,7,21,1,754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
609,0,8,24,1,755,30.30697631835937,grubbs_top,building_height_grubbs_top_m,24.86118698120117,-11.944891548156738,0.2340333461761474,24.86118698120117,27.977319717407227,28.9583869934082,29.48547286987305,29.898682022094725,30.30697631835937,30.30697631835937,0.0,23.0,1.0,True,True,False,1.0,0.9147129654884338,2.6239161203491976,0.8611871600151062,28.86118698120117,31.977319717407227,32.958386993408205,33.48547286987305,33.898682022094725,28.0,23.0,1.0,1.0,1.0,0.8651813268661499,0.3285813629627228,0.7855433821678162,19.0,478.9831848144531,609,379,,True,,False,False,False,False,False,False,insar_roof_only_strict
610,0,6,18,1,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
611,0,7,21,2,757;758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
612,0,8,24,1,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
613,0,3,9,1,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
614,0,7,21,1,761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
615,0,7,21,1,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
616,0,7,21,1,763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
617,0,7,21,2,764;766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
618,0,7,21,1,765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
619,0,4,12,1,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
620,0,7,21,1,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
621,0,7,21,1,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
622,0,7,21,1,771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
623,0,8,24,2,772;773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
624,0,7,21,1,774,46.365455627441406,grubbs_top,building_height_grubbs_top_m,3.0062427520751958,-6.768275737762451,-1.9862114787101743,3.193575382232666,14.799070835113524,21.73111057281494,27.400111198425293,34.669068336486816,46.365455627441406,46.365455627441406,0.0,36.0,0.0599222216437138,True,True,False,0.0599221989805385,2.777651786804199,2.8236933338418355,0.4819383472204208,7.193575382232666,18.799070835113525,25.73111057281494,31.400111198425293,38.669068336486816,4.0,36.0,1.0,1.0,1.0,0.8384950160980225,0.346464455127716,0.87178635597229,14.0,362.406005859375,624,381,,True,,False,False,False,False,False,False,insar_roof_only_strict
625,0,8,24,1,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
626,0,8,24,1,776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
627,0,8,24,2,777;779,50.53505706787109,grubbs_top,building_height_grubbs_top_m,34.51920700073242,-2.700089955329895,4.304097652435303,34.51920700073242,39.072601318359375,40.75146293640137,42.46106262207032,43.96107177734375,50.53505706787109,50.53505706787109,0.0,59.0,1.0,True,True,False,1.0,1.4961214065551758,3.0205330048255705,11.290406227111816,38.51920700073242,43.072601318359375,44.75146293640137,46.46106262207032,47.96107177734375,23.58954429626465,59.0,1.0,1.0,1.0,0.8370317816734314,0.3308800160884857,0.6736990213394165,18.0,362.406005859375,627,384,,True,,False,False,False,False,False,False,insar_roof_only_strict
628,0,7,21,1,778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
629,0,5,15,1,780,5.242160797119141,grubbs_top,building_height_grubbs_top_m,0.6377763748168945,-5.449893474578857,-1.2424700260162354,0.7126760482788086,2.42810583114624,3.256388664245605,4.577707290649414,5.242160797119141,39.35517883300781,5.242160797119141,2.0,39.0,1.0,True,False,True,2.3669499693568236e-10,5.215786933898926,2.8776635330787745,0.7126762866973877,4.712676048278809,6.42810583114624,7.256388664245605,8.577707290649414,9.24216079711914,4.0,41.0,1.0,1.0,1.0,0.9172024726867676,0.2212215662002563,1.0061216354370115,37.0,712.62939453125,629,386,,True,,False,False,False,True,False,True,insar_roof_only_strict
630,0,8,24,2,781;823,30.435718536376957,grubbs_top,building_height_grubbs_top_m,-0.3092153072357178,-12.169118118286132,-4.4712324142456055,0.0459451675415039,9.36302375793457,18.49398536682128,24.144840621948244,27.316739654541013,30.435718536376957,30.435718536376957,0.0,69.0,0.7333951720206775,True,True,False,0.7333956673437131,2.26681923866272,3.0786654960526176,-2.2498412132263184,4.045945167541504,13.36302375793457,22.49398536682128,28.144840621948244,31.316739654541013,4.0,69.0,1.0,1.0,1.0,0.8401976823806763,0.3485041260719299,0.9460707902908324,14.0,322.7168884277344,630,387,,True,,False,False,False,False,False,False,insar_roof_only_strict
631,0,7,21,1,782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
632,0,7,21,1,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
